post	label	language
@user ils te pensent seulement gauchiste et féministes? les pauvres	0	french
les marocains ils debate avec un mongol qui croit que lportugal c en amérique du nord jsp cmt vs pouvez tenir jlaur… @url	0	french
@user finalement je repasserais...quelle violence ce matin. tu n’as pas eu ton café ? @url	0	french
(charente libre): l'#italie adopte une loi pour expulser plus vite les migrants : le conseil des ministres italie… @url	0	french
@user @user @user @user ? quelle forme de violence ? je pose juste la question de savoir ce q… @url	0	french
allemagne : les clans arabes font la loi. la police avait décidé de ne pas réagir pour éviter de se faire traiter d… @url	1	french
@user @user t'aime bien le gout de la viande un carnivore c'est tout.	0	french
@user @user @user @user @user tombez les œillères! la violence touche aussi les père… @url	0	french
@user quand aura plus d’agneaux pour l’aid comment tu vas faire sale arabe barbu terroriste qui crie tt a… @url	1	french
@user @user @user la vraie histoire de l'invasion-islamisation des berbères par les arabes ? faut pas rêver...	0	french
@user @user je suis gauchiste et je reconnais pas du tout dans son nous les gauchistesnalle... @url	0	french
@user je déteste alain soral. c’est un raciste antisémite complotiste manipulateur	0	french
tripoli violence rises france wants sanctions militias | reuters @url	0	french
hier je parlais avec un intello-gauchiste qui m'a dit:nnfaut bien reconnaitre qu'une seule religion aujourd'hui p @url	0	french
@user @user une insulte appelle cela une insulte. dans sale blanc sale arabe sale noir… @url	0	french
@user nan à mon avis ta pas visité la map et ta pas chassé et tout. tu t'es plutôt attardé sur les missions pri… @url	0	french
@user @user @user @user oui je suis maman. et pas de violences chez moi. en aucun cas. la violenc… @url	0	french
@user @user @user @user lr est un parti gauchiste. la rencontre entre laurent wauquiez et angela merkel le prouve.	0	french
meilleur que thiago messi voila c'est terminenc'est un crack le meilleur attarde du siecle c'est bien lui il est @url	0	french
cette image est insoutenable!après cela comment être encore contre les réfugiés et les mesures prendre dans leur… @url	0	french
@user j'ai vu ta vidéo et je te conseille vivement d'installer l'appli' @user qui lutte contre le cyber-harcèlement.	0	french
@user @user d'ailleurs. si tu tiens vraiment la condition de vie des gens et si t'as de la p... @url	0	french
@user @user @user ouuuuin bb	0	french
@user par exemple tu veux aider la cause des rebeus mais tu tacles ton frère rebeu qui un avis différent… @url	0	french
alors que vous appréciez de délicieux #aliments des milliers d'enfants et de #réfugiés souffrent de la #faim et de… @url	0	french
pourquoi les gauchistes sont féministe et lgbt ou pro lgbt mais veulent acceuillir et intégrer l'islam dans toutes… @url	0	french
@user dekoi tu parle jte dis ta ps honte de dire half black lieu de half pakpak attardé	0	french
il est contre l’avortement fin qd g parler de certains trucs il m’a dit que d’accord il préférait avorter que un en… @url	0	french
la france un pr autiste - ou débile - ou camé. j'arrive plus à savoir. @url	0	french
question est simple que se passe t'il dans la tête de certains renois je regarde je comprends pas wesh j'exige d… @url	0	french
@user @user @user n'oublions pas que beaucoup de juifs se sont réfugiés au maghreb à cette… @url	0	french
@user Ça les attires pas les rebeus	1	french
@user @user @user @user tu prefere la violence libre à toi. nous préfère qu il fin… @url	0	french
À relire budget record | Évacuations en raison des pluies | moins de demandes mais plus de réfugiés @url	0	french
qui de deter aller au chinois ds la semaine la j...ai trop envie d...un noich	0	french
@user beaucoup de migrants viennent également de pays anglophones et autres. il y’a un déséquilibre entre les… @url	0	french
@user wa fik ben c'est assez simple pour les abrutis qui l'écoute rap=banlieue=immigrés=arabe/noir=islam=terr… @url	0	french
@user personnellement mon regard s'attarde de moins en moins sur ce genre de couverture. je pense que mon… @url	0	french
le renois trompent beaucoup les blancs trompent mieux. mdr waow keske j'raconte moi	1	french
@user @user lors de ces sommets rappeler que les africains et les indonésiens ne doivent plus ex… @url	0	french
entre les colis pieges fabriques par cesar sayoc l'ultra-droite peut critiquer l'electorat gauchiste democrate ame @url	0	french
ah oui et la presse française va continuer d'expliquer qu'un arabe criant allahu akbar en tuant un mécréant n'est… @url	1	french
rt @user @user @user @user @user @user bonjour je suis un gauchiste bobo et je reveille apre	1	french
faire un comparatif entre la #shoah des #juifs &amp; l'#invasion des #migrants qui sont pour la majorité #économique es… @url	1	french
meurtre d’une adolescente: «les médias canadiens préfèrent protéger les réfugiés»: @url via @user	0	french
pittsburgh : le poison de l’antisémitisme encore tué (pcf)	1	french
lignes quotidiennes par akram belkaïd: polémique autour des prénoms arabes rien de nouveau sous le soleil... (iht… @url	0	french
@user comme d'habitude !! pauvre petit bonhomme !!! il n'y pas d'élections en afrique ?? vous se… @url	0	french
rt @user quand voit le carnage de maduro le gauchiste prefere de melenchon ude4c @url	1	french
@user @user @user tu te rends compte? des soldats en couche qui giflent tous les pays arabes voisins. respect !	1	french
@user les manifestants d’ #idleb et d’ #alep sont le symbole du courage de la résistance et de la résili… @url	0	french
@user je la connaissais déjà un peu avant mais je m'y étais pas attardé et la vidéo de lol m'a giga hype	0	french
@user je ne comprends pas c'est horrible. un si gentil chien. j'en ai marre de la violence humaine. devrait le tuer le gas.	0	french
@user @user je suis actuellement en amerique je suis en high school et depuis le debut de l...an... @url	0	french
@user j...ai bien une petite idee mais va traiter de gauchiste...	0	french
@user @user « dénier » à ces migrants « le bénéfice du droit d’asile au motif qu’ils seraient… @url	0	french
#assises du gard # l’avocat de la famille de la victime souligne l’extrême violence de l’agression. nonagénaire fr… @url	0	french
typique des renois mdrr quand ça perd la battle ça crie au scandale ! bouge de là @url	0	french
@user les sunnites autorisent meurtrespédophiliepolygamie violence contre les femmes etc.tous les pays… @url	1	french
intelligence d'un ado attardé !!! @url	0	french
@user je suis origine purement berbèreje retrouve avec un nom et prénom purement arabes! Ça veut tout dire en marre .	0	french
rt @user @user @user mdrrrr. t'es trop mignon	0	french
@user @user @user @user lol la bonne vielle tactique gauchiste! répondre par une questi… @url	0	french
@user @user envie de pleurer (vraiment)ntu refait soiree nlove	0	french
@user ... le terrorisme est un mode opératoire un procédé technique qui ne porte en soi aucune idéologie. mai… @url	0	french
quel est le mongol qui fait cela? pas de signature... @url	1	french
@user @user @user pourquoi semi ? n...est jamais trop aide parait-il.	0	french
wouah il vient de m’arriver un truc de fou là je rentrais chez moi quand devant moi deux renois menacent au tase… @url	0	french
@user les juifs americains sont pour trump ils sont consternés que les médias taisent la haine contre l… @url	0	french
@user cette technique est reservée que aux parents rebeus	0	french
@user bobo islamo gauchiste féministe à maniere au moins tu l'avoues tu es une bonne pédale bien pensante quoi ^^	0	french
~ne t'attarde pas sur les dtails au risques de rater ce qui est devant toi~	0	french
non non disent les pauvres bobos gauchistes déjà soumis à l'islam...	1	french
@user je suis pas assez attardé sur son album j’irai réécouter	0	french
@user @user je crains que ce soit sa peur d'être étiqueté facho. pourtant il est déjà considér… @url	0	french
quel ramassis d’attardé @url	0	french
@user @user @user pas le temps ! le gouvernement est déjà assez occupé comme ça avec les migrants islamo-africains !	0	french
puis le film s’appelle « bohemian rhapsody » mais le film s’attarde très peu sur la conception de ce chef d’œuvre musical	0	french
@user @user @user je demande aussi	0	french
je suis gauchiste jusque dans la masturbation	0	french
@user je l’écoute ce soir le sien j’me suis attardé sur celui de takeoff et celui de metro en collab avec 21savage et travis scott	0	french
#lfauit @user doit voir le #mongol	1	french
@user @user @user il en va de l’accueil des migrants comme de la cultureles 2 nécessitent… @url	0	french
@user @user @user m'a traitée de sale arabe. de sale blanche aussi.alors je sais pas où e… @url	0	french
@user @user il des millions de morts de la famine chaque annee mais tu veux laisser pourri... @url	0	french
@user trop negro nous aussi n'est content de retrouver. merci le parolier	0	french
@user 1 mongol	0	french
l’ua “effarée” par les propos de salvini à propos des migrants africains en europe @url @url	0	french
@user @user mairie socialope islamo-gauchiste traitre à la france pour résumer	0	french
@user tu nous ramène une maladie de jérusalem?]	1	french
@user @user vous avez si mal ? si il préfère les renois c'est ses goûts pourquoi direct mal parler ?	0	french
@user @user c est le resultat de l ideologie gauchistequi au nom de l'egalite des chances veut g... @url	0	french
@user pourquoi tant de migrants africains en europe alors si est tous des vilains racistes nous autres… @url	0	french
quand voit le carnage de maduro le gauchiste prefere de melenchon ude4c @url	0	french
#pmasanspère : au nom du désir tout puissant des adultes sur les enfants permet cette violence sur leur identité profonde.	0	french
les arabes vont dire c’est l’oeil des gens @url	1	french
du coup si les asiat et les rebeu physiquement ne m'attirent pas trop je suis aussi raciste des asiat et des rebeu… @url	0	french
@user @user tg fdp sale chien sale juif gaz encetr	1	french
@user @user dit l...attarde en question que dieu te pardonne cher ami que dieu te pardonne	0	french
@user @user @user c'est dingue ce terrorisme intellectuel! vous avez le même prénom certes mais… @url	0	french
@user ouais askip tu aurait sorti sale juif selon les dires de zeuby	0	french
@user @user peut-être que certaines personne ne supportes plus que l'on s'attarde sur se genre de… @url	0	french
plus les enfants réfugiés sont diplômés plus ils développent :	0	french
@user oui j'imagine... courage udc99 nil m'a pas directement envoye la photo j'ai eu cette chance	0	french
@user je sais pas trop si c'est du troll mais j'espère parce que halloween = satan ça fait vraiment attardé religieux	0	french
Ça enlevez ça localisation pour allez voir renois1 et pcq elle ce localise avec renois 2 vu que y’a pas trop de con… @url	1	french
moi je trouve que yann moix n’a pas dérapé sur la question de la violence policière. biensur que yena et ok faut pa… @url	0	french
@user peut-être un gauchiste ? @url	0	french
quand wauqiuez fait presque passer phillipe pour un gauchiste le droit d'être dépité ? #lemissionpolitique	0	french
cette vidéo traumatisante du rituel de coalition mr-nva été censurée de facebook pour « violence extrême » survi… @url	0	french
et aller une putain de laryngite comme aime à tousser comme une grosse debile et plus avoir de voix et être sous antibio	0	french
que tu sois pour ou contre l’avortement c’est le droit de chacun mais ne doit pas mêler ses convictions personne… @url	0	french
les renois ils ont des gènes de titans wsh ils poussent 3 jours ils sont stock	1	french
@user tu ete plus que respectueux les autres beaucoup moins !	0	french
@user ce sont les mêmes qui font la morale contre l'avortement....	1	french
@user @user je trouve ça dommage après selon moi les renois pas arrêter de le dire c’est l… @url	0	french
@user @user vous croyez que macron aime les arabes? mdr	0	french
@user en fait quand s'attarde un peu sur les tweets de ce compte...	0	french
je suis tellement contente que smythe davis ait sortit la mongol dorjsuren alors que là aussi elle est pas aidée pa… @url	0	french
@user @user pck il tape tjr des actions de renois griezmann	1	french
@user @user @user ecoute moi j'ai obtenu le titre très prisé de bobo islamo gauchiste donc bon	0	french
@user ta apporté quoi toi part ta sale geule d’arabe et ta grand mère	1	french
@user @user etre au sommet de la chaine alimentaire = torturer des animaux pour mon plaisir ?	0	french
vs vs rendez compt que la jrisk de sauter pcq jecrii com une mongol jui deg :((	0	french
ensuite j’vais parler de pnl oula alors eux faut pas que jm’attarde trop sur eux pcq y’a beaucoup à dire. encore un… @url	0	french
@user faut arreter mlp c'est qu'une gauchiste !	0	french
@user et deux autres choses : aucune interaction avec les féministes alors que c’est la base du mouvement et le… @url	0	french
déjà les renois c’est sûr ils vont dire jesus christ @url	0	french
@user @user @user techniquement est au sommet de notre chaine alimentaire puisqu... @url	0	french
@user est pour ou contre l’avortement mais	0	french
@user y’a des rebeus hein ?	0	french
@user la violence ne peut pas être la norme. la force nécessaire l'est quand les interventions la requièr… @url	0	french
enft j’me ss attardé sur aucun son que gangster le reste j’ai écouté une fois	0	french
@user @user les rothschild sont dans la grande finance et rothschild = juif dans l’inconscient collecti… @url	0	french
@user @user @user et que dis-tu de : qualifier de violence les dégradations ou les sabotage… @url	0	french
non ce message n'a rien de subliminale ..... il est dans la continuité du terrorisme intellectuel il faut le métis… @url	0	french
mdrr après c’est les renois qui parlent que de sexe #lrt	0	french
pas de droit à l'avortement en belgique? ils sont par contre en avance sur la fin de vie #parjupiter	0	french
avec tout ce qui s'est passé trump continue d'alimenter une théorie du complot antisémite... un pays en perdition.… @url	1	french
ilham aliyev reçoit son homologue mongol - photos @url	1	french
comment sortir du débat des « pour ou contre » l’avortement pour entrer dans un dialogue d’écoute d’amour et de co… @url	0	french
pfff c'est dingue le nombre de meuf blanche qui se font fourrer par des renois qui font du foot. vazi c'est quoi vo… @url	0	french
nan mais attends il va pas trouver raciste non plus si campion l'appelle le jaune ou ching chong ou fu man shu @url	1	french
@user j’capte pas pk s’attarde autant dessus c’est ouf comment c’est vide. remarque valable pour son frère aussi.	0	french
le problème des migrants c'est comme un moustique sur un testicule la violence ne sert à rien...	1	french
@user @user ce serais bien d'eviter de parler et d'argumenter autour de chose que tu ne maitri... @url	0	french
@user lui c’est un sale arabe ..	0	french
@user c'est du jargon gauchiste tellement galvaude que s'en est devenu un running gag.	0	french
@user @user un bon écologiste bobo gauchiste. il joue au milliardaire avec l'argent provenant de l'escroquerie de nos impôts.	0	french
les #migrants traversent la mer et trouvent les aides sociales	0	french
@user de meklat à badroudine : quand les #inrocks soutiennent l'antisémitisme islamiste gauchiste et bien-pen… @url	0	french
@user @user comme je suis pas à jour sur op je suis pas trop attardé dessus en détail mais ou sinon c'e… @url	0	french
réponse type de gauchiste sur le scandale #nickconrad : je condamne mais...	1	french
@user @user l'homme est faible physiquement par rapport l'elephant mais infiniment plus intelligent.	0	french
voilà qui démontre bien l'hypocrisie de la gauche... pas plus haineux et violent qu'un gauchiste extrémiste! @url	0	french
@user @user je l'ai dis et repete force je deviens mechant ouais. ahahahahahahahahaha priver de lib... @url	0	french
des #migrants clandestins armés s'affrontent devant la fac d'éco-gestion à #marseille. les expulser est une urgence… @url	0	french
en corse avec rachid.. ce soir il traité de sale arabe en direct à la télé. ..ahahah. .rachid... @url	1	french
@user mais meme rebeus oran je chiale meuf	0	french
@user @user @user @user @user et la société complète cautionne la violence de l'au… @url	0	french
elle fait le point.nregarde ou elle en estns'attarde sur les virgulesnouvre des parenthesesnle trema de naeve se ch @url	0	french
@user salut les islamotrump ! demande juste nous les gauchiste que vous gardiez votre foi pour vous.... @url	1	french
@user ah ? jsp j'ai bloque direct cmb ?	1	french
@user @user @user je suis moi même blanc et toute vie j ai traîné avec des renois même si je… @url	0	french
@user j'ai mon premier rendez-vous pour les hormones vendredi prochain	0	french
invité afrique - algérie: «les migrants sont beaucoup plus vulnérables maintenant» pour leïla berrato @url	1	french
menard la gauchiste crache sur le cadavre encore chaud de faurisson. @url	0	french
@user @user @user faux. les gens non-exposés à la violence prêche la non-violence puisqu'ils… @url	0	french
added video @user playlist @url  l' opposition ne dispose d'aucun programme et s'attarde sur des faux	0	french
plus de 60 villes  ont déjà dit oui pour venir en aide aux réfugiés. et la vôtre ? …	0	french
est-ce qu’une catho intégriste qui milite le dimanche contre le droit à l’avortement peut se dire féministe??	0	french
contre l'avortement soutenons le docteur bertrand de rochambeau @url	0	french
@user le rapport avec le terrorisme c'est l'argument de la vision biaisée de l'islam dont tu parles. d'ailleurs… @url	0	french
@user @user que feraient les politologues juifs s'il n'y avait pas eu les nazis?	0	french
les renois déjà je vous aime trop ensuite jsp c’est vraiment au feeling @url	0	french
nous les noirs les rebeus veut tous les éradiq… @url	1	french
Évidemment un bon gauchiste ça faydeuxtweets et après ça n’a plus d’arguments sinon il se contredit lui même... … @url	1	french
seigneur j'apprends qu'une giga pute de mon ancien lycée gueulé contre l'avortement.	1	french
@user quand vous prendrez vos sources ailleurs que sur un site complotiste et antisémite et que vous cessere… @url	0	french
mon objectif c de mettre les rebeus à la mode au japon. et je réussi plutôt bien lol	0	french
pas sûr je suis même persuadée que #zemmour... c'est la pensée dominante des français hors gauchistes bien sûr c… @url	0	french
look de coctktail en blanco negro @url	0	french
@user merci	0	french
wesh le cameraman il cssse les couilles filmé le gros porc de rebeus hagrid qui remplace simeone #asmatl	1	french
#macron menacé d'expulser les migrants mais cela ne se produit pas! pourquoi? parce qu'il est faible et il ne pe… @url	0	french
@user si t’es féministe tu défends chacun des droits de la femme même celui de rester à la maison s’occuper des… @url	0	french
rappel: l’année dernièretrump avait suggéré que les juifs pourraient commettre des crimes de haine antisémites e… @url	1	french
@user quand fait du choc des civilisations la base de la lutte contre le terrorisme revigore l'at… @url	0	french
@user peut-on imposer son (4x4 qui pue | caractère pourri | imbécilité | violence | chat | incontinence | a… @url	0	french
tout est noir quand mes negro refusent de rentrer dormir #ceweekendilsvonttropabuser	1	french
mouvement végane : mouvement pacifique voir militantiste qui prône un monde où tous les animaux et tous les humain… @url	0	french
@user salutations est-ce qu'un vegan est contre l'avortement ? logiquement oui vu qu'on tue un être vivant non ?	0	french
@user @user @user merci de fr passer les arabes pr des haineux	0	french
@user @user @user gné? agrandir l'interface pour s'adapter à un écran beaucoup plus petit ç… @url	0	french
@user décidément n'importe quel attardé peut de nos jours détenir la carte professionnelle. revoyez le con… @url	0	french
@user la propagande gauchiste americaine n'a aucune limite comme en france.n#bfmtv	0	french
@user @user @user @user @user vous etes pourtant toujours gauchiste malgre vous me... @url	0	french
mdrr le mec parle des bites de noirs ça se voit il connaît pas les teubs des rebeus — bon ça est mdrrrr stop @url	1	french
@user gros tu vas pas t’y mettre aussi? y’a des renois qui vous demandent de ne pas dire nigga dites pas nigga… @url	1	french
paris première mise en demeure pour des propos d'Éric zemmour sur les migrants musulmans @url via @user	0	french
: [@user @user @user quand vous accusez bts d’harcèlement s*xuellec pas grave mais quand ramène l… @url	0	french
#harcèlement sociale. piratage informatique. vandalisme auto	0	french
@user @user en même temps ça vient du gars de vegan celui qui tient plusieurs sites et pages antive… @url	0	french
@user @user je crois que le droit c'est ecris noir sur blanc sur les article de lois	0	french
doudoune et ugg vraiment les renois abusent #jaimelestylehivermaispaslefroid #jsuisunevraigwada	0	french
@user il faut croire que ces ong sont soutenues par le gouvernement qui favorise l'immigration massive et l'islamisation du pays	0	french
qu'on mette les chose au clair. non je ne suis pas con attardé débile ou je ne sais quoi. j'ai un niveau de cultu… @url	0	french
@user ouais clairement et surtout que ca sera que scientifique	0	french
@user @user @user mon dieu ! ca doit etre formidable d'avoir un cerveau de gauchistes..... @url	0	french
@user @user @user plein d'animaux seront en voie d...extinction donc dit merci qui merci mussoli et aux fermier	0	french
«la montée des populismes s’explique par cette peur des migrants clandestins» @url	1	french
encore une gauchiste déconnectée ...	0	french
@user @user la france l’europe une bonne partie du monde arabe et du monde tout court considère le h… @url	0	french
@user j’aurais aimé le voir se fr lyncher pr de vrai les arabes et les noirs ca comptes pr du beurres mais… @url	1	french
absolument ! il faut l'arraisonner en mer par la marine nationale arrêter tous les occupants expulser les migrant… @url	1	french
euthanasie avortement peine de mort #pma #gpa la société contre la vie bat son plein et le diable vous embra… @url	0	french
@user quand je suis parti 4 mois en afrique cette année je suis rentré et chienne était toute heureuse donc t’en fais pas	0	french
@user @user @user c'est pas les migrants qui viennent piquer le travail des français c'est les t… @url	0	french
@user @user @user il 15% d’arabes israéliens en israel. ils votent et ont des élus : +10% de… @url	0	french
@user c'un attardé j'suis mort il est tellement fier	1	french
@user sjw et féministe twitter un sale combo	0	french
@user @user @user toutes les femmes catholiques sont contre l'avortement.	0	french
« les petites blanches » ptdr s’ils savaient que dans le lot y’a des giga arabes et renois encore plus fan @url	0	french
y'a plus de renois sur le terrain que dans tous les pays d'afrique subsaharienne réunis #olom	0	french
mdrrrr saint denis c’est vraiment l’afrique ko	0	french
@user en fait en tant qu'agent de securite la loi nous interdit de palper sur une personne du meme sexe (... @url	0	french
@user seul les vrais hommes passe au dessus du fan service et s'attarde plutôt sur l'oeuvre et le message… @url	0	french
@user c'est un acte antisémite mais le mot n'est pas facile à prononcer car l'auteur n'est ni noir ni arab… @url	1	french
@user si tu considères que sale noire / sale juif ce n’est pas raciste non plus alors je ne peux rien faire pour toi	0	french
allemagne : les clans arabes font la loi....	1	french
@user @user non non. complotiste anti-etat-qui-raquette-les-automobilistes-qui-bossent-eux	0	french
imaginez seulement si ses enfants préfèrent sortir avec des renois reubeu ou asiat @url	1	french
et grave que mes potes rebeus et blacks se faisaient régulièrement contrôler jusqu’à leurs… @url	0	french
@user mddrrrrr trop de violence	0	french
@user bouahahhaa il se branle sur les cosplay de sneaky cet attardé	0	french
cyber-harcèlement: un jeune homme de 25 ans reconnu coupable de viol à distance @url via @user	0	french
ptdrr mais vous êtes attardé c’est pas possible autrement hein @url	0	french
@user faux nul zéro la majorité ne sont pas arabes	0	french
cousine c’est une blanche et elle sort qu’avec des rebeus/renois + elle change de mecs tous les mois je la compr… @url	0	french
en france les coiffeurs rebeus ils passent du rai... ici ils mettent du kaaris en mode le 93 leur manque c'est beau	0	french
@user la france est un pays multiculturelle observe la langue française elle intègre des mots arabes utilisés… @url	0	french
